eventid	hhnum	pnum	date	placetype	placedist_s	totalpaid	breakfast	lunch	dinner_supper	snack_drink	desc
65740	115751	2	7/27/2012 12:00:00 AM	328		5.25	0	1	0	0	Work
41855	115764	1	10/2/2012 12:00:00 AM	328		0	1	0	0	0	Work
42655	115764	1	10/3/2012 12:00:00 AM	328		2.26	0	0	0	1	Work
42656	115764	1	10/4/2012 12:00:00 AM	328		1.76	0	0	0	0	Work
42660	115764	1	10/5/2012 12:00:00 AM	328		1.87	0	0	0	1	Work
31365	115765	1	8/22/2012 12:00:00 AM	328		0	0	0	1	0	Work
31375	115765	2	8/22/2012 12:00:00 AM	328		1.25	0	0	0	1	Work
31377	115765	2	8/23/2012 12:00:00 AM	328		0.75	0	0	0	1	Work
5935	115797	2	4/19/2012 12:00:00 AM	328		0	0	1	0	0	Work
5936	115797	2	4/19/2012 12:00:00 AM	328		0	0	0	1	0	Work
5937	115797	2	4/20/2012 12:00:00 AM	328		0	0	1	0	0	Work
5938	115797	2	4/20/2012 12:00:00 AM	328		0	0	0	1	0	Work
5939	115797	2	4/21/2012 12:00:00 AM	328		0	0	1	0	0	Work
5940	115797	2	4/21/2012 12:00:00 AM	328		0	0	0	1	0	Work
5991	115797	2	4/23/2012 12:00:00 AM	328		0	0	1	0	0	Work
5997	115797	2	4/24/2012 12:00:00 AM	328		0	0	1	0	0	Work
6007	115797	2	4/25/2012 12:00:00 AM	328		0	0	1	0	0	Work
31440	115848	1	8/23/2012 12:00:00 AM	328		1.06	0	0	0	1	Work
32413	115848	1	8/27/2012 12:00:00 AM	328		0	0	0	1	0	Work
20548	115855	1	7/18/2012 12:00:00 AM	328		0	0	0	0	1	Work
20549	115855	1	7/18/2012 12:00:00 AM	328		0	0	1	0	0	Work
62911	115855	1	7/19/2012 12:00:00 AM	328		0	0	1	0	0	Work
49088	115859	1	10/26/2012 12:00:00 AM	328		0	0	1	0	0	Work
12026	115872	1	6/1/2012 12:00:00 AM	328		2.59	0	0	1	0	Work
12028	115872	1	6/2/2012 12:00:00 AM	328		0	0	0	1	0	Work
70330	115951	1	6/27/2012 12:00:00 AM	328		4	0	0	0	1	Work
7211	115954	2	5/9/2012 12:00:00 AM	328		0	0	0	0	1	Work
7212	115954	2	5/10/2012 12:00:00 AM	328		0	0	0	0	1	Work
7644	115954	2	5/11/2012 12:00:00 AM	328		0	1	0	0	0	Work
7645	115954	2	5/9/2012 12:00:00 AM	328		0	0	1	0	0	Work
7647	115954	2	5/11/2012 12:00:00 AM	328		0	0	1	0	0	Work
8135	115954	2	5/14/2012 12:00:00 AM	328		0	0	1	0	0	Work
8137	115954	2	5/15/2012 12:00:00 AM	328		0	0	1	0	0	Work
13290	115972	1	6/7/2012 12:00:00 AM	328		0	0	1	0	0	Work
13327	115972	1	6/9/2012 12:00:00 AM	328		0	0	0	0	1	Work
13959	115972	1	6/12/2012 12:00:00 AM	328		1.75	0	0	0	1	Work
13964	115972	1	6/13/2012 12:00:00 AM	328		0	0	1	0	0	Work
70345	115972	1	6/12/2012 12:00:00 AM	328		1.75	0	1	0	0	Work
7977	115988	2	5/11/2012 12:00:00 AM	328		0	0	0	1	0	Work
12572	115994	1	6/5/2012 12:00:00 AM	328		0	1	0	0	0	Work
47655	116009	1	10/18/2012 12:00:00 AM	328		7.72	0	0	1	1	Work
47656	116009	1	10/19/2012 12:00:00 AM	328		0.49	0	0	0	1	Work
47657	116009	1	10/19/2012 12:00:00 AM	328		0.99	0	0	0	1	Work
47658	116009	1	10/19/2012 12:00:00 AM	328		0	0	0	0	1	Work
36005	116038	2	9/10/2012 12:00:00 AM	328		0	1	0	0	0	Work
59294	116038	2	9/12/2012 12:00:00 AM	328		0	0	0	0	1	Work
5919	116071	2	4/20/2012 12:00:00 AM	328		0	0	0	0	1	Work
56905	116075	1	11/29/2012 12:00:00 AM	328		0.65	0	0	0	1	Work
56906	116075	1	11/30/2012 12:00:00 AM	328		0.65	0	0	0	1	Work
56907	116075	1	12/1/2012 12:00:00 AM	328		0.65	0	0	0	1	Work
56910	116075	1	12/3/2012 12:00:00 AM	328		0.65	0	0	0	1	Work
57904	116075	1	12/4/2012 12:00:00 AM	328		0.65	0	0	0	1	Work
57906	116075	1	12/5/2012 12:00:00 AM	328		0.65	0	0	0	1	Work
32239	116107	1	8/27/2012 12:00:00 AM	328		0	0	1	0	0	Work
32617	116148	2	8/27/2012 12:00:00 AM	328		0	0	0	0	1	Work
32622	116148	2	8/28/2012 12:00:00 AM	328		0	0	0	0	1	Work
33460	116148	1	8/30/2012 12:00:00 AM	328		0	0	0	0	1	Work
33465	116148	2	8/29/2012 12:00:00 AM	328		0	0	0	0	1	Work
33466	116148	2	8/30/2012 12:00:00 AM	328		0	0	0	0	1	Work
33469	116148	2	8/31/2012 12:00:00 AM	328		0	0	0	0	1	Work
33475	116148	3	8/30/2012 12:00:00 AM	328		0	0	1	0	0	Work
27688	116171	2	8/10/2012 12:00:00 AM	328		0	0	0	0	1	Work
28252	116171	2	8/14/2012 12:00:00 AM	328		8	0	1	0	0	Work
38748	116176	1	9/20/2012 12:00:00 AM	328		3.75	0	1	0	0	Work
38059	116184	2	9/17/2012 12:00:00 AM	328		6	0	1	0	0	Work
38061	116184	2	9/18/2012 12:00:00 AM	328		5.25	0	1	0	0	Work
39030	116184	2	9/19/2012 12:00:00 AM	328		7.5	0	1	0	0	Work
39038	116184	2	9/20/2012 12:00:00 AM	328		5.25	0	1	0	0	Work
39045	116184	2	9/21/2012 12:00:00 AM	328		6.25	0	1	0	0	Work
38110	116185	1	9/11/2012 12:00:00 AM	328		0	0	1	0	0	Work
38116	116185	1	9/12/2012 12:00:00 AM	328		0	0	0	1	0	Work
38124	116185	1	9/14/2012 12:00:00 AM	328		0	0	1	0	0	Work
38132	116185	1	9/15/2012 12:00:00 AM	328		0	0	0	1	0	Work
38136	116185	1	9/16/2012 12:00:00 AM	328		0	0	1	0	0	Work
38151	116185	1	9/11/2012 12:00:00 AM	328		0	0	0	1	0	Work
38152	116185	1	9/12/2012 12:00:00 AM	328		0	0	1	0	0	Work
38154	116185	1	9/14/2012 12:00:00 AM	328		0	0	0	1	0	Work
38155	116185	1	9/15/2012 12:00:00 AM	328		0	0	1	0	0	Work
38156	116185	1	9/16/2012 12:00:00 AM	328		0	0	0	1	0	Work
55491	116188	2	8/18/2012 12:00:00 AM	328		0	0	1	0	0	Work
45342	116204	2	10/15/2012 12:00:00 AM	328		0	0	1	0	0	Work
68499	116204	2	10/18/2012 12:00:00 AM	328		0	0	1	0	0	Work
12890	116207	1	6/6/2012 12:00:00 AM	328		0	1	0	0	0	Work
12894	116207	1	6/7/2012 12:00:00 AM	328		0	0	1	0	0	Work
55764	116207	1	6/4/2012 12:00:00 AM	328		0	1	0	0	0	Work
49474	116215	1	10/27/2012 12:00:00 AM	328		3.39	0	0	0	1	Work
49480	116215	1	10/29/2012 12:00:00 AM	328		4.63	0	0	0	1	Work
49482	116215	1	10/30/2012 12:00:00 AM	328		10.46	0	0	1	0	Work
49483	116215	1	10/31/2012 12:00:00 AM	328		1.95	0	0	0	1	Work
49498	116215	2	10/31/2012 12:00:00 AM	328		0	0	0	0	1	Work
69090	116215	1	10/30/2012 12:00:00 AM	328		2.28	0	0	0	1	Work
69094	116215	1	10/30/2012 12:00:00 AM	328		1.29	0	0	0	1	Work
69097	116215	1	10/31/2012 12:00:00 AM	328		0	0	0	0	1	Work
69099	116215	1	11/1/2012 12:00:00 AM	328		0	0	0	0	1	Work
69101	116215	1	11/1/2012 12:00:00 AM	328		3.99	0	1	0	0	Work
69103	116215	1	11/1/2012 12:00:00 AM	328		6.72	0	1	0	0	Work
32794	116216	1	8/28/2012 12:00:00 AM	328		0	0	1	0	0	Work
33603	116216	1	8/30/2012 12:00:00 AM	328		0	0	1	0	0	Work
10569	116236	1	5/25/2012 12:00:00 AM	328		0	0	1	0	0	Work
43992	116293	1	10/8/2012 12:00:00 AM	328		0	0	0	0	1	Work
43993	116293	1	10/8/2012 12:00:00 AM	328		4.99	0	1	0	0	Work
43994	116293	1	10/8/2012 12:00:00 AM	328		0	0	0	0	1	Work
43997	116293	1	10/9/2012 12:00:00 AM	328		0	1	0	0	0	Work
43998	116293	1	10/9/2012 12:00:00 AM	328		5.29	0	1	0	0	Work
43999	116293	1	10/9/2012 12:00:00 AM	328		2.99	0	0	0	1	Work
44000	116293	1	10/10/2012 12:00:00 AM	328		0	1	0	0	0	Work
44001	116293	1	10/10/2012 12:00:00 AM	328		6.99	0	1	0	0	Work
44002	116293	1	10/10/2012 12:00:00 AM	328		1.59	0	0	0	1	Work
44552	116293	1	10/12/2012 12:00:00 AM	328		0	0	0	0	1	Work
44554	116293	1	10/12/2012 12:00:00 AM	328		8.69	0	1	0	1	Work
6576	116347	1	5/4/2012 12:00:00 AM	328		3.95	1	0	0	0	Work
51261	116358	1	11/12/2012 12:00:00 AM	328		0	0	0	0	1	Work
52405	116358	1	11/13/2012 12:00:00 AM	328		0	1	0	0	0	Work
52415	116358	1	11/15/2012 12:00:00 AM	328		0	1	0	0	0	Work
52416	116358	1	11/15/2012 12:00:00 AM	328		0	0	1	0	0	Work
53212	116358	1	11/16/2012 12:00:00 AM	328		0	1	1	0	0	Work
30474	116361	2	8/20/2012 12:00:00 AM	328		0	0	0	0	1	Work
30477	116361	2	8/21/2012 12:00:00 AM	328		0	0	0	0	1	Work
57014	116400	1	12/3/2012 12:00:00 AM	328		0	1	0	0	0	Work
57996	116400	1	12/4/2012 12:00:00 AM	328		0	0	0	0	1	Work
57999	116400	1	12/5/2012 12:00:00 AM	328		0	0	0	0	1	Work
58197	116400	1	12/6/2012 12:00:00 AM	328		0	1	0	0	0	Work
58893	116400	1	12/7/2012 12:00:00 AM	328		0	1	0	0	0	Work
60917	116412	1	8/20/2012 12:00:00 AM	328		0	0	1	0	0	Work
17586	116416	1	7/2/2012 12:00:00 AM	328		0	0	1	0	0	Work
58227	116427	1	12/6/2012 12:00:00 AM	328		2	0	0	0	1	Work
45715	116457	1	10/15/2012 12:00:00 AM	328		8.52	0	1	1	0	Work
47015	116457	1	10/19/2012 12:00:00 AM	328		3.89	0	1	0	0	Work
29410	116459	1	8/18/2012 12:00:00 AM	328		0	0	0	0	1	Work
27356	116461	1	8/8/2012 12:00:00 AM	328		0	0	1	0	0	Work
23933	116483	1	7/30/2012 12:00:00 AM	328		0	0	0	0	1	Work
24891	116483	1	8/2/2012 12:00:00 AM	328		0	0	0	0	1	Work
24893	116483	1	8/3/2012 12:00:00 AM	328		0	0	0	0	1	Work
32871	116484	2	8/29/2012 12:00:00 AM	328		0	1	0	0	0	Work
7828	116489	1	5/12/2012 12:00:00 AM	328		0	0	1	0	0	Work
9179	116489	1	5/18/2012 12:00:00 AM	328		0	0	1	0	0	Work
15439	116506	3	6/20/2012 12:00:00 AM	328		0	0	1	0	0	Work
15440	116506	3	6/20/2012 12:00:00 AM	328		0	0	0	1	0	Work
15441	116506	3	6/21/2012 12:00:00 AM	328		0	0	1	0	0	Work
15445	116506	4	6/20/2012 12:00:00 AM	328		0	0	1	0	0	Work
15446	116506	4	6/20/2012 12:00:00 AM	328		0	0	0	1	0	Work
15535	116506	4	6/21/2012 12:00:00 AM	328		0	0	0	1	0	Work
15979	116506	4	6/22/2012 12:00:00 AM	328		0	0	0	1	0	Work
15984	116506	3	6/22/2012 12:00:00 AM	328		0	0	1	0	0	Work
16421	116506	3	6/25/2012 12:00:00 AM	328		0	0	0	1	0	Work
16423	116506	4	6/25/2012 12:00:00 AM	328		0	0	0	1	0	Work
16424	116506	4	6/26/2012 12:00:00 AM	328		0	0	0	1	0	Work
7057	116514	1	5/9/2012 12:00:00 AM	328		0.5	0	1	0	0	Work
7062	116514	2	5/8/2012 12:00:00 AM	328		1.5	0	0	0	1	Work
7063	116514	2	5/9/2012 12:00:00 AM	328		1	0	0	0	1	Work
56760	116535	1	12/2/2012 12:00:00 AM	328		0	0	0	0	1	Work
56767	116535	1	12/3/2012 12:00:00 AM	328		0	0	0	0	1	Work
15915	116536	1	6/22/2012 12:00:00 AM	328		2.06	0	1	0	0	Work
53958	116537	1	11/19/2012 12:00:00 AM	328		0	0	0	0	1	Work
54826	116537	1	11/20/2012 12:00:00 AM	328		0	0	1	0	0	Work
54827	116537	1	11/21/2012 12:00:00 AM	328		0	1	1	0	0	Work
54840	116537	2	11/20/2012 12:00:00 AM	328		0	1	0	0	0	Work
45204	116547	1	10/15/2012 12:00:00 AM	328		0	0	1	0	0	Work
45206	116547	2	10/10/2012 12:00:00 AM	328		0	0	0	0	0	Work
45208	116547	2	10/11/2012 12:00:00 AM	328		0	0	1	0	0	Work
45209	116547	2	10/12/2012 12:00:00 AM	328		0	0	1	0	0	Work
45212	116547	2	10/13/2012 12:00:00 AM	328		0	0	1	0	0	Work
45213	116547	2	10/15/2012 12:00:00 AM	328		0	0	1	0	0	Work
45215	116547	1	10/10/2012 12:00:00 AM	328		0	0	1	0	0	Work
45691	116547	1	10/16/2012 12:00:00 AM	328		0	0	1	0	0	Work
45701	116547	2	10/16/2012 12:00:00 AM	328		0	0	1	0	0	Work
30788	116589	2	8/20/2012 12:00:00 AM	328		0	0	0	0	1	Work
30791	116589	2	8/21/2012 12:00:00 AM	328		0	0	0	0	1	Work
30793	116589	2	8/22/2012 12:00:00 AM	328		1	0	0	0	1	Work
31614	116589	2	8/23/2012 12:00:00 AM	328		0	0	0	0	1	Work
31616	116589	2	8/24/2012 12:00:00 AM	328		1	0	0	0	1	Work
31618	116589	2	8/24/2012 12:00:00 AM	328		0	0	0	0	1	Work
26827	116603	1	8/5/2012 12:00:00 AM	328		0	1	0	0	0	Work
26829	116603	1	8/5/2012 12:00:00 AM	328		0	0	1	0	0	Work
26830	116603	1	8/5/2012 12:00:00 AM	328		0	0	0	1	0	Work
26832	116603	1	8/6/2012 12:00:00 AM	328		0	1	0	0	0	Work
26833	116603	1	8/6/2012 12:00:00 AM	328		0	0	1	0	0	Work
26834	116603	1	8/6/2012 12:00:00 AM	328		0	0	0	1	0	Work
36337	116625	3	9/11/2012 12:00:00 AM	328		0	0	1	0	0	Work
36339	116625	3	9/12/2012 12:00:00 AM	328		0	0	1	0	0	Work
36343	116625	4	9/11/2012 12:00:00 AM	328		0	0	0	1	0	Work
36344	116625	4	9/12/2012 12:00:00 AM	328		0	0	0	1	0	Work
37690	116625	3	9/13/2012 12:00:00 AM	328		0	0	1	0	0	Work
37695	116625	4	9/14/2012 12:00:00 AM	328		0	0	0	1	0	Work
37719	116625	4	9/16/2012 12:00:00 AM	328		0	0	0	1	0	Work
37726	116625	4	9/17/2012 12:00:00 AM	328		0	1	0	0	0	Work
37727	116625	3	9/17/2012 12:00:00 AM	328		0	0	1	0	0	Work
50070	116639	1	11/2/2012 12:00:00 AM	328		0.85	0	0	0	1	Work
20051	116677	2	7/10/2012 12:00:00 AM	328		0	0	1	0	0	Work
20759	116712	2	7/18/2012 12:00:00 AM	328		0	0	0	0	1	Work
20817	116712	2	7/19/2012 12:00:00 AM	328		0	0	0	0	1	Work
21573	116712	3	7/20/2012 12:00:00 AM	328		0	0	1	0	0	Work
22193	116712	2	7/23/2012 12:00:00 AM	328		0	0	0	0	1	Work
22194	116712	2	7/24/2012 12:00:00 AM	328		0	0	0	0	1	Work
6580	116721	1	5/4/2012 12:00:00 AM	328		0	1	0	0	0	Work
6593	116721	2	5/4/2012 12:00:00 AM	328		0	1	0	0	0	Work
58695	116731	2	12/7/2012 12:00:00 AM	328		0	0	0	0	1	Work
59759	116731	1	12/10/2012 12:00:00 AM	328		0	0	0	0	1	Work
59762	116731	1	12/12/2012 12:00:00 AM	328		0	0	0	0	1	Work
59763	116731	2	12/10/2012 12:00:00 AM	328		0	0	0	0	1	Work
59764	116731	2	12/11/2012 12:00:00 AM	328		0	0	0	0	1	Work
59766	116731	2	12/12/2012 12:00:00 AM	328		0	0	0	0	1	Work
60103	116731	2	12/13/2012 12:00:00 AM	328		0	0	0	0	1	Work
42197	116763	1	10/2/2012 12:00:00 AM	328		0	0	0	0	1	Work
34523	116786	1	9/5/2012 12:00:00 AM	328		0	0	0	0	1	Work
56370	116820	1	11/30/2012 12:00:00 AM	328		0	0	0	1	0	Work
56371	116820	1	12/1/2012 12:00:00 AM	328		0	1	0	0	0	Work
57293	116820	1	12/2/2012 12:00:00 AM	328		0	0	1	0	0	Work
67883	116820	1	12/1/2012 12:00:00 AM	328		0	0	0	0	1	Work
67885	116820	1	12/2/2012 12:00:00 AM	328		0	1	0	0	0	Work
8906	116821	1	5/17/2012 12:00:00 AM	328		0	0	0	0	1	Work
8915	116821	1	5/18/2012 12:00:00 AM	328		0	0	0	0	1	Work
9753	116821	1	5/21/2012 12:00:00 AM	328		0	0	0	0	1	Work
9758	116821	1	5/22/2012 12:00:00 AM	328		0	0	0	0	1	Work
34138	116826	1	8/30/2012 12:00:00 AM	328		2.75	0	1	0	0	Work
34141	116826	1	8/31/2012 12:00:00 AM	328		1.5	1	0	0	0	Work
34146	116826	1	8/30/2012 12:00:00 AM	328		0.8	1	0	0	0	Work
34690	116826	1	9/5/2012 12:00:00 AM	328		2.3	0	0	0	1	Work
59671	116826	1	9/4/2012 12:00:00 AM	328		3.6	1	1	0	0	Work
59672	116826	1	9/5/2012 12:00:00 AM	328		2.3	1	0	0	0	Work
36706	116896	1	9/12/2012 12:00:00 AM	328		0	0	0	0	1	Work
36707	116896	1	9/13/2012 12:00:00 AM	328		0	1	0	0	0	Work
37762	116896	1	9/14/2012 12:00:00 AM	328		0	1	0	0	0	Work
37771	116896	1	9/17/2012 12:00:00 AM	328		0	0	0	0	1	Work
38250	116896	1	9/18/2012 12:00:00 AM	328		0	0	0	0	1	Work
68087	116965	2	11/11/2012 12:00:00 AM	328		0	0	0	0	1	Work
68088	116965	2	11/12/2012 12:00:00 AM	328		0	0	0	0	1	Work
68089	116965	2	11/13/2012 12:00:00 AM	328		0	0	0	0	1	Work
68090	116965	2	11/14/2012 12:00:00 AM	328		0	0	0	0	1	Work
68091	116965	2	11/15/2012 12:00:00 AM	328		0	0	0	0	1	Work
12380	116971	1	6/4/2012 12:00:00 AM	328		6.45	0	1	0	0	Work
12973	116971	1	6/5/2012 12:00:00 AM	328		6.45	0	1	0	0	Work
12976	116971	1	6/6/2012 12:00:00 AM	328		0	0	1	0	0	Work
12977	116971	1	6/7/2012 12:00:00 AM	328		6.2	0	1	0	0	Work
12978	116971	1	6/8/2012 12:00:00 AM	328		6.75	0	1	0	0	Work
6239	117000	2	4/28/2012 12:00:00 AM	328		0	1	0	0	0	Work
6240	117000	2	4/30/2012 12:00:00 AM	328		0	1	0	0	0	Work
16933	117029	1	6/28/2012 12:00:00 AM	328		0	0	0	0	1	Work
16937	117029	1	6/29/2012 12:00:00 AM	328		0	0	0	0	1	Work
17540	117029	1	7/2/2012 12:00:00 AM	328		0	0	0	0	1	Work
18654	117029	1	7/3/2012 12:00:00 AM	328		0	0	0	0	1	Work
53243	117035	1	11/13/2012 12:00:00 AM	328		0	1	0	0	0	Work
53246	117035	1	11/14/2012 12:00:00 AM	328		0	1	0	0	0	Work
53247	117035	1	11/15/2012 12:00:00 AM	328		0	1	0	0	0	Work
53248	117035	1	11/16/2012 12:00:00 AM	328		0	1	0	0	0	Work
53250	117035	1	11/17/2012 12:00:00 AM	328		0	1	0	0	0	Work
53270	117035	2	11/13/2012 12:00:00 AM	328		0	1	0	0	0	Work
53271	117035	2	11/14/2012 12:00:00 AM	328		0	1	0	0	0	Work
53272	117035	2	11/15/2012 12:00:00 AM	328		0	1	0	0	0	Work
53278	117035	3	11/16/2012 12:00:00 AM	328		0	0	1	0	0	Work
34738	117045	1	9/5/2012 12:00:00 AM	328		0	1	0	0	0	Work
34740	117045	1	9/5/2012 12:00:00 AM	328		0.75	0	1	0	0	Work
67368	117059	2	10/24/2012 12:00:00 AM	328		0	0	0	0	1	Work
56519	117061	1	11/29/2012 12:00:00 AM	328		5	0	1	0	0	Work
56523	117061	1	11/30/2012 12:00:00 AM	328		11	0	1	0	0	Work
68730	117061	1	11/28/2012 12:00:00 AM	328		5	0	1	0	0	Work
68735	117061	1	11/29/2012 12:00:00 AM	328		5	1	0	0	0	Work
68736	117061	1	12/3/2012 12:00:00 AM	328		3	1	0	0	0	Work
11903	117070	1	6/1/2012 12:00:00 AM	328		0	0	1	0	0	Work
12476	117070	1	6/4/2012 12:00:00 AM	328		0	0	1	0	0	Work
12913	117070	1	6/6/2012 12:00:00 AM	328		0	0	1	0	0	Work
12914	117070	1	6/7/2012 12:00:00 AM	328		0	0	1	0	0	Work
19390	117072	2	7/12/2012 12:00:00 AM	328		0	0	1	0	0	Work
20606	117072	2	7/16/2012 12:00:00 AM	328		0	0	0	1	0	Work
45969	117105	1	10/14/2012 12:00:00 AM	328		0	0	0	1	0	Work
31416	117109	1	8/23/2012 12:00:00 AM	328		2.9	0	0	1	0	Work
31417	117109	1	8/23/2012 12:00:00 AM	328		1.37	0	0	0	1	Work
32216	117109	1	8/27/2012 12:00:00 AM	328		0	0	0	1	0	Work
32918	117109	1	8/28/2012 12:00:00 AM	328		0	0	0	1	0	Work
70068	117113	3	7/1/2012 12:00:00 AM	328		0	1	1	0	1	Work
70069	117113	3	7/2/2012 12:00:00 AM	328		0	1	1	1	0	Work
70071	117113	3	7/3/2012 12:00:00 AM	328		0	1	1	1	0	Work
70073	117113	3	7/4/2012 12:00:00 AM	328		0	1	1	1	0	Work
70077	117113	3	7/5/2012 12:00:00 AM	328		0	1	1	1	1	Work
70080	117113	3	7/6/2012 12:00:00 AM	328		0	1	1	1	0	Work
70084	117113	3	7/7/2012 12:00:00 AM	328		0	1	1	1	0	Work
70085	117113	1	7/6/2012 12:00:00 AM	328		0	0	1	0	0	Work
70095	117113	2	7/2/2012 12:00:00 AM	328		0	1	0	0	0	Work
70096	117113	2	7/3/2012 12:00:00 AM	328		0	1	0	0	0	Work
70097	117113	2	7/4/2012 12:00:00 AM	328		0	1	0	0	0	Work
70098	117113	2	7/5/2012 12:00:00 AM	328		0	0	1	0	0	Work
70099	117113	2	7/6/2012 12:00:00 AM	328		0	0	1	0	0	Work
70101	117113	2	7/6/2012 12:00:00 AM	328		0	1	0	0	0	Work
17431	117129	2	7/2/2012 12:00:00 AM	328		3.9	0	1	0	0	Work
57621	117131	1	5/18/2012 12:00:00 AM	328		5.66	0	1	0	0	Work
23883	117141	2	7/27/2012 12:00:00 AM	328		0	0	0	0	1	Work
23884	117141	2	7/28/2012 12:00:00 AM	328		0	0	0	0	1	Work
23886	117141	2	7/29/2012 12:00:00 AM	328		0	0	0	0	1	Work
21592	117159	3	5/14/2012 12:00:00 AM	328		1	1	0	0	0	Work
21593	117159	3	5/8/2012 12:00:00 AM	328		5	0	1	0	0	Work
21594	117159	3	5/9/2012 12:00:00 AM	328		2	0	0	0	1	Work
53143	117162	1	11/13/2012 12:00:00 AM	328		0	0	0	1	0	Work
59082	117174	1	9/12/2012 12:00:00 AM	328		0	1	0	0	0	Work
53724	117181	1	11/19/2012 12:00:00 AM	328		0	0	1	0	0	Work
55547	117181	1	11/21/2012 12:00:00 AM	328		0	0	1	0	0	Work
62740	117194	1	10/3/2012 12:00:00 AM	328		0	0	0	1	0	Work
62741	117194	1	10/4/2012 12:00:00 AM	328		0	1	0	0	0	Work
62742	117194	1	10/4/2012 12:00:00 AM	328		0	0	0	1	0	Work
62743	117194	1	10/5/2012 12:00:00 AM	328		0	1	0	0	0	Work
62744	117194	1	10/5/2012 12:00:00 AM	328		0	0	1	0	0	Work
62745	117194	1	10/6/2012 12:00:00 AM	328		0	1	0	0	0	Work
62746	117194	1	10/8/2012 12:00:00 AM	328		0	1	0	0	0	Work
62747	117194	1	10/9/2012 12:00:00 AM	328		0	1	0	0	0	Work
62748	117194	1	10/9/2012 12:00:00 AM	328		0	0	1	0	0	Work
17248	117201	1	7/1/2012 12:00:00 AM	328		0	0	0	1	0	Work
37423	117205	1	9/16/2012 12:00:00 AM	328		0	0	1	0	0	Work
18994	117206	2	7/9/2012 12:00:00 AM	328		1.25	0	0	0	1	Work
18995	117206	2	7/10/2012 12:00:00 AM	328		1.25	0	0	0	1	Work
18996	117206	2	7/11/2012 12:00:00 AM	328		1.25	0	0	0	1	Work
54459	117241	2	11/20/2012 12:00:00 AM	328		0	0	0	1	0	Work
29081	117266	1	8/16/2012 12:00:00 AM	328		0	0	0	0	1	Work
30721	117266	1	8/22/2012 12:00:00 AM	328		0	0	1	0	0	Work
40520	117286	2	9/26/2012 12:00:00 AM	328		0	0	0	0	1	Work
56730	117286	1	9/25/2012 12:00:00 AM	328		0	0	0	0	1	Work
57734	117322	1	6/7/2012 12:00:00 AM	328		0	0	1	0	0	Work
9044	117333	1	5/18/2012 12:00:00 AM	328		0	0	0	0	1	Work
9046	117333	2	5/18/2012 12:00:00 AM	328		0	0	0	0	1	Work
9921	117333	1	5/19/2012 12:00:00 AM	328		0	0	0	0	1	Work
10324	117333	1	5/23/2012 12:00:00 AM	328		0	0	0	0	1	Work
10329	117333	1	5/24/2012 12:00:00 AM	328		0	0	0	0	1	Work
36819	117337	2	9/9/2012 12:00:00 AM	328		1.35	0	0	0	1	Work
36820	117337	2	9/10/2012 12:00:00 AM	328		1.35	0	0	0	1	Work
36821	117337	2	9/11/2012 12:00:00 AM	328		2.7	0	0	0	1	Work
68044	117345	1	10/24/2012 12:00:00 AM	328		0	1	0	0	0	Work
68045	117345	1	10/25/2012 12:00:00 AM	328		0	1	0	0	0	Work
68046	117345	1	10/26/2012 12:00:00 AM	328		0	1	0	0	0	Work
68051	117345	1	10/29/2012 12:00:00 AM	328		0	0	1	0	0	Work
64849	117381	2	8/7/2012 12:00:00 AM	328		2.5	0	0	1	0	Work
64850	117381	2	8/7/2012 12:00:00 AM	328		0	0	0	0	1	Work
64858	117381	1	8/8/2012 12:00:00 AM	328		0	1	0	0	0	Work
64859	117381	1	8/8/2012 12:00:00 AM	328		0	0	1	0	0	Work
64862	117381	2	8/8/2012 12:00:00 AM	328		2.5	0	0	1	0	Work
64872	117381	1	8/9/2012 12:00:00 AM	328		0	1	0	0	0	Work
64873	117381	1	8/9/2012 12:00:00 AM	328		0	0	1	0	0	Work
64874	117381	1	8/9/2012 12:00:00 AM	328		0	0	0	0	1	Work
67373	117382	1	7/16/2012 12:00:00 AM	328		0	0	0	0	1	Work
67379	117382	2	7/16/2012 12:00:00 AM	328		0	1	1	0	0	Work
67384	117382	2	7/17/2012 12:00:00 AM	328		0	1	1	1	0	Work
67386	117382	2	7/18/2012 12:00:00 AM	328		0	1	1	0	0	Work
67390	117382	2	7/12/2012 12:00:00 AM	328		0	1	1	1	0	Work
67391	117382	2	7/13/2012 12:00:00 AM	328		0	1	1	1	0	Work
7182	117389	1	5/9/2012 12:00:00 AM	328		0	0	0	0	1	Work
21295	117391	2	7/17/2012 12:00:00 AM	328		0	0	0	1	0	Work
21296	117391	2	7/18/2012 12:00:00 AM	328		0	1	0	0	0	Work
21297	117391	2	7/19/2012 12:00:00 AM	328		0	0	0	1	0	Work
21298	117391	2	7/20/2012 12:00:00 AM	328		0	1	0	0	0	Work
21299	117391	2	7/21/2012 12:00:00 AM	328		0	0	0	0	0	Work
21325	117391	2	7/17/2012 12:00:00 AM	328		0	1	0	0	0	Work
21326	117391	2	7/17/2012 12:00:00 AM	328		0	0	1	0	0	Work
21327	117391	2	7/18/2012 12:00:00 AM	328		0	0	1	0	0	Work
21328	117391	2	7/18/2012 12:00:00 AM	328		0	0	0	1	0	Work
21329	117391	2	7/19/2012 12:00:00 AM	328		0	1	0	0	0	Work
21330	117391	2	7/19/2012 12:00:00 AM	328		0	0	1	0	0	Work
21331	117391	2	7/20/2012 12:00:00 AM	328		0	0	1	0	0	Work
